"","NAME","REGION","DISTRICT","review.point","score"
"3070","Jura","HIGH","JURA","med",0
"3071","Kinclaith","LOW","WEST","med",0
"3072","Knockando","HIGH","SPEY","med",0
"3073","Knockdhu","HIGH","SPEY","med",1
"3074","Ladyburn","LOW","WEST","med",0
"3075","Lagavulin","ISLAY","SOUTH","med",0
"3076","Laphroaig","ISLAY","SOUTH","med",1
"3077","Linkwood","HIGH","SPEY","med",1
"3078","Littlemill","LOW","NORTHWEST","med",1
"3079","Lochnagar","HIGH","EAST","med",1
"3080","Lochside","HIGH","EAST","med",1
"3081","Longmorn","HIGH","SPEY","med",0
"3082","Macallan","HIGH","SPEY","med",0
"3083","Millburn","HIGH","SPEY","med",0
"3084","Miltonduff","HIGH","SPEY","med",1
"3085","Mortlach","HIGH","SPEY","med",1
"3086","North Port","HIGH","EAST","med",1
"3087","Oban","HIGH","WEST","med",1
"3088","Port Ellen","ISLAY","SOUTH","med",1
"3089","Pulteney","HIGH","NORTH","med",0
"3090","Rosebank","LOW","CENTRAL","med",0
"3091","Saint Magdalene","LOW","CENTRAL","med",1
"3092","Scapa","HIGH","ORKNEY","med",1
"3093","Singleton","HIGH","SPEY","med",1
"3094","Speyburn","HIGH","SPEY","med",0
"3095","Springbank","LOW","CAMPBEL","med",1
"3096","Springbank-Longrow","LOW","CAMPBEL","med",1
"3097","Strathisla","HIGH","SPEY","med",1
"3098","Talisker","HIGH","SKYE","med",0
"3099","Tamdhu","HIGH","SPEY","med",1
"3100","Tamnavulin","HIGH","SPEY","med",0
"3101","Teaninich","HIGH","NORTH","med",1
"3102","Tobermory","HIGH","MULL","med",1
"3103","Tomatin","HIGH","SPEY","med",1
"3104","Tomintoul","HIGH","SPEY","med",0
"3105","Tormore","HIGH","SPEY","med",1
"3106","Tullibardine","HIGH","MIDLAND","med",1
"3107","","","","med",NA
"3108","","","","med",67
"3109","Aberfeldy","HIGH","MIDLAND","full",0
"3110","Aberlour","HIGH","SPEY","full",1
"3111","Ardberg","ISLAY","SOUTH","full",1
"3112","Ardmore","HIGH","SPEY","full",1
"3113","Auchentoshan","LOW","WEST","full",0
"3114","Aultmore","HIGH","SPEY","full",0
"3115","Balblair","HIGH","NORTH","full",0
"3116","Balmenach","HIGH","SPEY","full",0
"3117","Balvenie","HIGH","SPEY","full",0
"3118","Banff","HIGH","SPEY","full",0
"3119","Ben Nevis","HIGH","WEST","full",0
"3120","Benriach","HIGH","SPEY","full",0
"3121","Benrinnes","HIGH","SPEY","full",0
"3122","Benromach","HIGH","SPEY","full",0
"3123","Bladnoch","LOW","BORDERS","full",0
"3124","Blair Athol","HIGH","MIDLAND","full",0
"3125","Bowmore","ISLAY","LOCH","full",0
"3126","Brackla","HIGH","SPEY","full",1
"3127","Bruichladdich","ISLAY","LOCH","full",0
"3128","Bunnahabhain","ISLAY","NORTH","full",0
"3129","Caol Ila","ISLAY","NORTH","full",0
"3130","Caperdonich","HIGH","SPEY","full",0
"3131","Cardhu","HIGH","SPEY","full",0
"3132","Clynelish","HIGH","NORTH","full",1
"3133","Coleburn","HIGH","SPEY","full",0
"3134","Convalmore","HIGH","SPEY","full",1
"3135","Cragganmore","HIGH","SPEY","full",0
"3136","Craigellachie","HIGH","SPEY","full",0
"3137","Dailuaine","HIGH","SPEY","full",1
"3138","Dallas Dhu","HIGH","SPEY","full",1
"3139","Dalmore","HIGH","NORTH","full",1
"3140","Dalwhinnie","HIGH","SPEY","full",0
"3141","Deanston","HIGH","MIDLAND","full",0
"3142","Dufftown","HIGH","SPEY","full",0
"3143","Edradour","HIGH","MIDLAND","full",0
"3144","Fettercairn","HIGH","EAST","full",0
"3145","Glen  Albyn","HIGH","SPEY","full",0
"3146","Glenallachie","HIGH","SPEY","full",0
"3147","Glenburgie","HIGH","SPEY","full",0
"3148","Glencadam","HIGH","EAST","full",1
"3149","Glen Deveron","HIGH","SPEY","full",0
"3150","Glendronach","HIGH","SPEY","full",1
"3151","Glendullan","HIGH","SPEY","full",1
"3152","Glen Elgin","HIGH","SPEY","full",0
"3153","Glenesk","HIGH","EAST","full",0
"3154","Glenfarclas","HIGH","SPEY","full",0
"3155","Glenfiddich","HIGH","SPEY","full",0
"3156","Glen Garioch","HIGH","EAST","full",0
"3157","Glenglassaugh","HIGH","SPEY","full",0
"3158","Glengoyne","HIGH","WEST","full",0
"3159","Glen Grant","HIGH","SPEY","full",0
"3160","Glen Keith","HIGH","SPEY","full",1
"3161","Glenkinchie","LOW","EAST","full",0
"3162","Glenlivet","HIGH","SPEY","full",0
"3163","Glenlochy","HIGH","WEST","full",0
"3164","Glenlossie","HIGH","SPEY","full",0
"3165","Glen Mhor","HIGH","SPEY","full",0
"3166","Glenmorangie","HIGH","NORTH","full",0
"3167","Glen Moray","HIGH","SPEY","full",0
"3168","Glen Ordie","HIGH","NORTH","full",1
"3169","Glenrothes","HIGH","SPEY","full",1
"3170","Glen Scotia","LOW","CAMPBEL","full",0
"3171","Glen Spey","HIGH","SPEY","full",0
"3172","Glentauchers","HIGH","SPEY","full",0
"3173","Glenturret","HIGH","MIDLAND","full",0
"3174","Glenugie","HIGH","EAST","full",0
"3175","Glenury Royal","HIGH","EAST","full",0
"3176","Highland Park","HIGH","ORKNEY","full",0
"3177","Imperial","HIGH","SPEY","full",1
"3178","Inchgower","HIGH","SPEY","full",0
"3179","Inchmurrin","HIGH","WEST","full",0
"3180","Inverleven","LOW","WEST","full",1
"3181","Jura","HIGH","JURA","full",0
"3182","Kinclaith","LOW","WEST","full",0
"3183","Knockando","HIGH","SPEY","full",0
"3184","Knockdhu","HIGH","SPEY","full",0
"3185","Ladyburn","LOW","WEST","full",0
"3186","Lagavulin","ISLAY","SOUTH","full",1
"3187","Laphroaig","ISLAY","SOUTH","full",0
"3188","Linkwood","HIGH","SPEY","full",0
"3189","Littlemill","LOW","NORTHWEST","full",0
"3190","Lochnagar","HIGH","EAST","full",1
"3191","Lochside","HIGH","EAST","full",0
"3192","Longmorn","HIGH","SPEY","full",0
"3193","Macallan","HIGH","SPEY","full",1
"3194","Millburn","HIGH","SPEY","full",1
"3195","Miltonduff","HIGH","SPEY","full",0
"3196","Mortlach","HIGH","SPEY","full",1
"3197","North Port","HIGH","EAST","full",0
"3198","Oban","HIGH","WEST","full",1
"3199","Port Ellen","ISLAY","SOUTH","full",0
"3200","Pulteney","HIGH","NORTH","full",0
"3201","Rosebank","LOW","CENTRAL","full",0
"3202","Saint Magdalene","LOW","CENTRAL","full",0
"3203","Scapa","HIGH","ORKNEY","full",0
"3204","Singleton","HIGH","SPEY","full",0
"3205","Speyburn","HIGH","SPEY","full",0
"3206","Springbank","LOW","CAMPBEL","full",0
"3207","Springbank-Longrow","LOW","CAMPBEL","full",0
"3208","Strathisla","HIGH","SPEY","full",0
"3209","Talisker","HIGH","SKYE","full",1
"3210","Tamdhu","HIGH","SPEY","full",0
"3211","Tamnavulin","HIGH","SPEY","full",0
"3212","Teaninich","HIGH","NORTH","full",0
"3213","Tobermory","HIGH","MULL","full",0
"3214","Tomatin","HIGH","SPEY","full",0
"3215","Tomintoul","HIGH","SPEY","full",0
"3216","Tormore","HIGH","SPEY","full",1
"3217","Tullibardine","HIGH","MIDLAND","full",0
"3218","","","","full",NA
"3219","","","","full",25
"3220","Aberfeldy","HIGH","MIDLAND","round",0
"3221","Aberlour","HIGH","SPEY","round",1
"3222","Ardberg","ISLAY","SOUTH","round",0
"3223","Ardmore","HIGH","SPEY","round",0
"3224","Auchentoshan","LOW","WEST","round",0
"3225","Aultmore","HIGH","SPEY","round",0
"3226","Balblair","HIGH","NORTH","round",0
"3227","Balmenach","HIGH","SPEY","round",0
"3228","Balvenie","HIGH","SPEY","round",0
"3229","Banff","HIGH","SPEY","round",0
"3230","Ben Nevis","HIGH","WEST","round",0
"3231","Benriach","HIGH","SPEY","round",0
"3232","Benrinnes","HIGH","SPEY","round",1
"3233","Benromach","HIGH","SPEY","round",0
"3234","Bladnoch","LOW","BORDERS","round",0
"3235","Blair Athol","HIGH","MIDLAND","round",0
"3236","Bowmore","ISLAY","LOCH","round",0
"3237","Brackla","HIGH","SPEY","round",0
"3238","Bruichladdich","ISLAY","LOCH","round",0
"3239","Bunnahabhain","ISLAY","NORTH","round",0
"3240","Caol Ila","ISLAY","NORTH","round",0
"3241","Caperdonich","HIGH","SPEY","round",0
"3242","Cardhu","HIGH","SPEY","round",0
"3243","Clynelish","HIGH","NORTH","round",0
"3244","Coleburn","HIGH","SPEY","round",0
"3245","Convalmore","HIGH","SPEY","round",0
"3246","Cragganmore","HIGH","SPEY","round",0
"3247","Craigellachie","HIGH","SPEY","round",0
"3248","Dailuaine","HIGH","SPEY","round",0
"3249","Dallas Dhu","HIGH","SPEY","round",0
"3250","Dalmore","HIGH","NORTH","round",0
"3251","Dalwhinnie","HIGH","SPEY","round",0
"3252","Deanston","HIGH","MIDLAND","round",0
"3253","Dufftown","HIGH","SPEY","round",1
"3254","Edradour","HIGH","MIDLAND","round",0
"3255","Fettercairn","HIGH","EAST","round",0
"3256","Glen  Albyn","HIGH","SPEY","round",1
"3257","Glenallachie","HIGH","SPEY","round",0
"3258","Glenburgie","HIGH","SPEY","round",0
"3259","Glencadam","HIGH","EAST","round",0
"3260","Glen Deveron","HIGH","SPEY","round",0
"3261","Glendronach","HIGH","SPEY","round",0
"3262","Glendullan","HIGH","SPEY","round",0
"3263","Glen Elgin","HIGH","SPEY","round",0
"3264","Glenesk","HIGH","EAST","round",0
"3265","Glenfarclas","HIGH","SPEY","round",0
"3266","Glenfiddich","HIGH","SPEY","round",0
"3267","Glen Garioch","HIGH","EAST","round",0
"3268","Glenglassaugh","HIGH","SPEY","round",0
"3269","Glengoyne","HIGH","WEST","round",1
"3270","Glen Grant","HIGH","SPEY","round",0
"3271","Glen Keith","HIGH","SPEY","round",0
"3272","Glenkinchie","LOW","EAST","round",0
"3273","Glenlivet","HIGH","SPEY","round",0
"3274","Glenlochy","HIGH","WEST","round",0
"3275","Glenlossie","HIGH","SPEY","round",1
"3276","Glen Mhor","HIGH","SPEY","round",0
"3277","Glenmorangie","HIGH","NORTH","round",0
"3278","Glen Moray","HIGH","SPEY","round",0
"3279","Glen Ordie","HIGH","NORTH","round",0
"3280","Glenrothes","HIGH","SPEY","round",0
"3281","Glen Scotia","LOW","CAMPBEL","round",1
"3282","Glen Spey","HIGH","SPEY","round",0
"3283","Glentauchers","HIGH","SPEY","round",0
"3284","Glenturret","HIGH","MIDLAND","round",0
"3285","Glenugie","HIGH","EAST","round",0
"3286","Glenury Royal","HIGH","EAST","round",0
"3287","Highland Park","HIGH","ORKNEY","round",0
"3288","Imperial","HIGH","SPEY","round",0
"3289","Inchgower","HIGH","SPEY","round",0
"3290","Inchmurrin","HIGH","WEST","round",1
"3291","Inverleven","LOW","WEST","round",1
"3292","Jura","HIGH","JURA","round",0
"3293","Kinclaith","LOW","WEST","round",0
"3294","Knockando","HIGH","SPEY","round",0
"3295","Knockdhu","HIGH","SPEY","round",0
"3296","Ladyburn","LOW","WEST","round",0
"3297","Lagavulin","ISLAY","SOUTH","round",1
"3298","Laphroaig","ISLAY","SOUTH","round",0
"3299","Linkwood","HIGH","SPEY","round",1
"3300","Littlemill","LOW","NORTHWEST","round",0
"3301","Lochnagar","HIGH","EAST","round",0
"3302","Lochside","HIGH","EAST","round",0
"3303","Longmorn","HIGH","SPEY","round",0
"3304","Macallan","HIGH","SPEY","round",0
"3305","Millburn","HIGH","SPEY","round",0
"3306","Miltonduff","HIGH","SPEY","round",0
"3307","Mortlach","HIGH","SPEY","round",0
"3308","North Port","HIGH","EAST","round",0
"3309","Oban","HIGH","WEST","round",0
"3310","Port Ellen","ISLAY","SOUTH","round",0
"3311","Pulteney","HIGH","NORTH","round",0
"3312","Rosebank","LOW","CENTRAL","round",0
"3313","Saint Magdalene","LOW","CENTRAL","round",0
"3314","Scapa","HIGH","ORKNEY","round",0
"3315","Singleton","HIGH","SPEY","round",0
"3316","Speyburn","HIGH","SPEY","round",0
"3317","Springbank","LOW","CAMPBEL","round",1
"3318","Springbank-Longrow","LOW","CAMPBEL","round",0
"3319","Strathisla","HIGH","SPEY","round",0
"3320","Talisker","HIGH","SKYE","round",0
"3321","Tamdhu","HIGH","SPEY","round",1
"3322","Tamnavulin","HIGH","SPEY","round",0
"3323","Teaninich","HIGH","NORTH","round",0
"3324","Tobermory","HIGH","MULL","round",0
"3325","Tomatin","HIGH","SPEY","round",0
"3326","Tomintoul","HIGH","SPEY","round",0
"3327","Tormore","HIGH","SPEY","round",0
"3328","Tullibardine","HIGH","MIDLAND","round",0
"3329","","","","round",NA
"3330","","","","round",13
"3331","Aberfeldy","HIGH","MIDLAND","smooth",0
"3332","Aberlour","HIGH","SPEY","smooth",1
"3333","Ardberg","ISLAY","SOUTH","smooth",0
"3334","Ardmore","HIGH","SPEY","smooth",0
"3335","Auchentoshan","LOW","WEST","smooth",0
"3336","Aultmore","HIGH","SPEY","smooth",0
"3337","Balblair","HIGH","NORTH","smooth",0
"3338","Balmenach","HIGH","SPEY","smooth",1
"3339","Balvenie","HIGH","SPEY","smooth",0
"3340","Banff","HIGH","SPEY","smooth",0
"3341","Ben Nevis","HIGH","WEST","smooth",0
"3342","Benriach","HIGH","SPEY","smooth",0
"3343","Benrinnes","HIGH","SPEY","smooth",1
"3344","Benromach","HIGH","SPEY","smooth",0
"3345","Bladnoch","LOW","BORDERS","smooth",0
"3346","Blair Athol","HIGH","MIDLAND","smooth",0
"3347","Bowmore","ISLAY","LOCH","smooth",0
"3348","Brackla","HIGH","SPEY","smooth",0
"3349","Bruichladdich","ISLAY","LOCH","smooth",1
"3350","Bunnahabhain","ISLAY","NORTH","smooth",0
"3351","Caol Ila","ISLAY","NORTH","smooth",0
"3352","Caperdonich","HIGH","SPEY","smooth",0
"3353","Cardhu","HIGH","SPEY","smooth",1
"3354","Clynelish","HIGH","NORTH","smooth",0
"3355","Coleburn","HIGH","SPEY","smooth",0
"3356","Convalmore","HIGH","SPEY","smooth",0
"3357","Cragganmore","HIGH","SPEY","smooth",1
"3358","Craigellachie","HIGH","SPEY","smooth",0
"3359","Dailuaine","HIGH","SPEY","smooth",0
"3360","Dallas Dhu","HIGH","SPEY","smooth",0
"3361","Dalmore","HIGH","NORTH","smooth",0
"3362","Dalwhinnie","HIGH","SPEY","smooth",0
"3363","Deanston","HIGH","MIDLAND","smooth",1
"3364","Dufftown","HIGH","SPEY","smooth",0
"3365","Edradour","HIGH","MIDLAND","smooth",0
"3366","Fettercairn","HIGH","EAST","smooth",1
"3367","Glen  Albyn","HIGH","SPEY","smooth",0
"3368","Glenallachie","HIGH","SPEY","smooth",0
"3369","Glenburgie","HIGH","SPEY","smooth",1
"3370","Glencadam","HIGH","EAST","smooth",0
"3371","Glen Deveron","HIGH","SPEY","smooth",1
"3372","Glendronach","HIGH","SPEY","smooth",1
"3373","Glendullan","HIGH","SPEY","smooth",1
"3374","Glen Elgin","HIGH","SPEY","smooth",0
"3375","Glenesk","HIGH","EAST","smooth",1
"3376","Glenfarclas","HIGH","SPEY","smooth",0
"3377","Glenfiddich","HIGH","SPEY","smooth",1
"3378","Glen Garioch","HIGH","EAST","smooth",0
"3379","Glenglassaugh","HIGH","SPEY","smooth",1
"3380","Glengoyne","HIGH","WEST","smooth",1
"3381","Glen Grant","HIGH","SPEY","smooth",0
"3382","Glen Keith","HIGH","SPEY","smooth",0
"3383","Glenkinchie","LOW","EAST","smooth",0
"3384","Glenlivet","HIGH","SPEY","smooth",1
"3385","Glenlochy","HIGH","WEST","smooth",0
"3386","Glenlossie","HIGH","SPEY","smooth",1
"3387","Glen Mhor","HIGH","SPEY","smooth",0
"3388","Glenmorangie","HIGH","NORTH","smooth",0
"3389","Glen Moray","HIGH","SPEY","smooth",1
"3390","Glen Ordie","HIGH","NORTH","smooth",1
"3391","Glenrothes","HIGH","SPEY","smooth",1
"3392","Glen Scotia","LOW","CAMPBEL","smooth",1
"3393","Glen Spey","HIGH","SPEY","smooth",0
"3394","Glentauchers","HIGH","SPEY","smooth",1
"3395","Glenturret","HIGH","MIDLAND","smooth",0
"3396","Glenugie","HIGH","EAST","smooth",1
"3397","Glenury Royal","HIGH","EAST","smooth",0
"3398","Highland Park","HIGH","ORKNEY","smooth",1
"3399","Imperial","HIGH","SPEY","smooth",0
"3400","Inchgower","HIGH","SPEY","smooth",1
"3401","Inchmurrin","HIGH","WEST","smooth",0
"3402","Inverleven","LOW","WEST","smooth",0
"3403","Jura","HIGH","JURA","smooth",0
"3404","Kinclaith","LOW","WEST","smooth",0
"3405","Knockando","HIGH","SPEY","smooth",1
"3406","Knockdhu","HIGH","SPEY","smooth",0
"3407","Ladyburn","LOW","WEST","smooth",0
"3408","Lagavulin","ISLAY","SOUTH","smooth",0
"3409","Laphroaig","ISLAY","SOUTH","smooth",0
"3410","Linkwood","HIGH","SPEY","smooth",0
"3411","Littlemill","LOW","NORTHWEST","smooth",0
"3412","Lochnagar","HIGH","EAST","smooth",1
"3413","Lochside","HIGH","EAST","smooth",1
"3414","Longmorn","HIGH","SPEY","smooth",1
"3415","Macallan","HIGH","SPEY","smooth",0
"3416","Millburn","HIGH","SPEY","smooth",1
"3417","Miltonduff","HIGH","SPEY","smooth",1
"3418","Mortlach","HIGH","SPEY","smooth",0
"3419","North Port","HIGH","EAST","smooth",0
"3420","Oban","HIGH","WEST","smooth",1
"3421","Port Ellen","ISLAY","SOUTH","smooth",1
"3422","Pulteney","HIGH","NORTH","smooth",0
"3423","Rosebank","LOW","CENTRAL","smooth",1
"3424","Saint Magdalene","LOW","CENTRAL","smooth",1
"3425","Scapa","HIGH","ORKNEY","smooth",0
"3426","Singleton","HIGH","SPEY","smooth",1
"3427","Speyburn","HIGH","SPEY","smooth",1
"3428","Springbank","LOW","CAMPBEL","smooth",1
"3429","Springbank-Longrow","LOW","CAMPBEL","smooth",0
"3430","Strathisla","HIGH","SPEY","smooth",0
"3431","Talisker","HIGH","SKYE","smooth",0
"3432","Tamdhu","HIGH","SPEY","smooth",0
"3433","Tamnavulin","HIGH","SPEY","smooth",1
"3434","Teaninich","HIGH","NORTH","smooth",0
"3435","Tobermory","HIGH","MULL","smooth",0
"3436","Tomatin","HIGH","SPEY","smooth",1
"3437","Tomintoul","HIGH","SPEY","smooth",1
"3438","Tormore","HIGH","SPEY","smooth",1
"3439","Tullibardine","HIGH","MIDLAND","smooth",1
"3440","","","","smooth",NA
"3441","","","","smooth",44
"3442","Aberfeldy","HIGH","MIDLAND","light",0
"3443","Aberlour","HIGH","SPEY","light",0
"3444","Ardberg","ISLAY","SOUTH","light",1
"3445","Ardmore","HIGH","SPEY","light",0
"3446","Auchentoshan","LOW","WEST","light",0
"3447","Aultmore","HIGH","SPEY","light",0
"3448","Balblair","HIGH","NORTH","light",1
"3449","Balmenach","HIGH","SPEY","light",1
"3450","Balvenie","HIGH","SPEY","light",0
"3451","Banff","HIGH","SPEY","light",0
"3452","Ben Nevis","HIGH","WEST","light",0
"3453","Benriach","HIGH","SPEY","light",1
"3454","Benrinnes","HIGH","SPEY","light",0
"3455","Benromach","HIGH","SPEY","light",0
"3456","Bladnoch","LOW","BORDERS","light",1
"3457","Blair Athol","HIGH","MIDLAND","light",1
"3458","Bowmore","ISLAY","LOCH","light",1
"3459","Brackla","HIGH","SPEY","light",0
"3460","Bruichladdich","ISLAY","LOCH","light",1
"3461","Bunnahabhain","ISLAY","NORTH","light",1
"3462","Caol Ila","ISLAY","NORTH","light",1
"3463","Caperdonich","HIGH","SPEY","light",1
"3464","Cardhu","HIGH","SPEY","light",1
"3465","Clynelish","HIGH","NORTH","light",0
"3466","Coleburn","HIGH","SPEY","light",1
"3467","Convalmore","HIGH","SPEY","light",0
"3468","Cragganmore","HIGH","SPEY","light",1
"3469","Craigellachie","HIGH","SPEY","light",0
"3470","Dailuaine","HIGH","SPEY","light",0
"3471","Dallas Dhu","HIGH","SPEY","light",0
"3472","Dalmore","HIGH","NORTH","light",0
"3473","Dalwhinnie","HIGH","SPEY","light",0
"3474","Deanston","HIGH","MIDLAND","light",1
"3475","Dufftown","HIGH","SPEY","light",1
"3476","Edradour","HIGH","MIDLAND","light",1
"3477","Fettercairn","HIGH","EAST","light",1
"3478","Glen  Albyn","HIGH","SPEY","light",1
"3479","Glenallachie","HIGH","SPEY","light",1
"3480","Glenburgie","HIGH","SPEY","light",1
"3481","Glencadam","HIGH","EAST","light",0
"3482","Glen Deveron","HIGH","SPEY","light",1
"3483","Glendronach","HIGH","SPEY","light",0
"3484","Glendullan","HIGH","SPEY","light",0
"3485","Glen Elgin","HIGH","SPEY","light",1
"3486","Glenesk","HIGH","EAST","light",1
"3487","Glenfarclas","HIGH","SPEY","light",0
"3488","Glenfiddich","HIGH","SPEY","light",1
"3489","Glen Garioch","HIGH","EAST","light",0
"3490","Glenglassaugh","HIGH","SPEY","light",1
"3491","Glengoyne","HIGH","WEST","light",1
"3492","Glen Grant","HIGH","SPEY","light",1
"3493","Glen Keith","HIGH","SPEY","light",0
"3494","Glenkinchie","LOW","EAST","light",1
"3495","Glenlivet","HIGH","SPEY","light",1
"3496","Glenlochy","HIGH","WEST","light",1
"3497","Glenlossie","HIGH","SPEY","light",1
"3498","Glen Mhor","HIGH","SPEY","light",1
"3499","Glenmorangie","HIGH","NORTH","light",1
"3500","Glen Moray","HIGH","SPEY","light",1
"3501","Glen Ordie","HIGH","NORTH","light",0
"3502","Glenrothes","HIGH","SPEY","light",0
"3503","Glen Scotia","LOW","CAMPBEL","light",1
"3504","Glen Spey","HIGH","SPEY","light",1
"3505","Glentauchers","HIGH","SPEY","light",1
"3506","Glenturret","HIGH","MIDLAND","light",0
"3507","Glenugie","HIGH","EAST","light",0
"3508","Glenury Royal","HIGH","EAST","light",1
"3509","Highland Park","HIGH","ORKNEY","light",0
"3510","Imperial","HIGH","SPEY","light",0
"3511","Inchgower","HIGH","SPEY","light",0
"3512","Inchmurrin","HIGH","WEST","light",1
"3513","Inverleven","LOW","WEST","light",1
"3514","Jura","HIGH","JURA","light",1
"3515","Kinclaith","LOW","WEST","light",1
"3516","Knockando","HIGH","SPEY","light",1
"3517","Knockdhu","HIGH","SPEY","light",0
"3518","Ladyburn","LOW","WEST","light",1
"3519","Lagavulin","ISLAY","SOUTH","light",0
"3520","Laphroaig","ISLAY","SOUTH","light",0
"3521","Linkwood","HIGH","SPEY","light",0
"3522","Littlemill","LOW","NORTHWEST","light",1
"3523","Lochnagar","HIGH","EAST","light",0
"3524","Lochside","HIGH","EAST","light",0
"3525","Longmorn","HIGH","SPEY","light",0
"3526","Macallan","HIGH","SPEY","light",0
"3527","Millburn","HIGH","SPEY","light",0
"3528","Miltonduff","HIGH","SPEY","light",0
"3529","Mortlach","HIGH","SPEY","light",0
"3530","North Port","HIGH","EAST","light",1
"3531","Oban","HIGH","WEST","light",0
"3532","Port Ellen","ISLAY","SOUTH","light",0
"3533","Pulteney","HIGH","NORTH","light",1
"3534","Rosebank","LOW","CENTRAL","light",1
"3535","Saint Magdalene","LOW","CENTRAL","light",1
"3536","Scapa","HIGH","ORKNEY","light",0
"3537","Singleton","HIGH","SPEY","light",0
"3538","Speyburn","HIGH","SPEY","light",0
"3539","Springbank","LOW","CAMPBEL","light",1
"3540","Springbank-Longrow","LOW","CAMPBEL","light",0
"3541","Strathisla","HIGH","SPEY","light",0
"3542","Talisker","HIGH","SKYE","light",0
"3543","Tamdhu","HIGH","SPEY","light",1
"3544","Tamnavulin","HIGH","SPEY","light",1
"3545","Teaninich","HIGH","NORTH","light",0
"3546","Tobermory","HIGH","MULL","light",0
"3547","Tomatin","HIGH","SPEY","light",0
"3548","Tomintoul","HIGH","SPEY","light",1
"3549","Tormore","HIGH","SPEY","light",0
"3550","Tullibardine","HIGH","MIDLAND","light",0
"3551","","","","light",NA
"3552","","","","light",54
"3553","Aberfeldy","HIGH","MIDLAND","firm",0
"3554","Aberlour","HIGH","SPEY","firm",0
"3555","Ardberg","ISLAY","SOUTH","firm",1
"3556","Ardmore","HIGH","SPEY","firm",0
"3557","Auchentoshan","LOW","WEST","firm",0
"3558","Aultmore","HIGH","SPEY","firm",1
"3559","Balblair","HIGH","NORTH","firm",0
"3560","Balmenach","HIGH","SPEY","firm",0
"3561","Balvenie","HIGH","SPEY","firm",0
"3562","Banff","HIGH","SPEY","firm",0
"3563","Ben Nevis","HIGH","WEST","firm",1
"3564","Benriach","HIGH","SPEY","firm",0
"3565","Benrinnes","HIGH","SPEY","firm",1
"3566","Benromach","HIGH","SPEY","firm",0
"3567","Bladnoch","LOW","BORDERS","firm",1
"3568","Blair Athol","HIGH","MIDLAND","firm",0
"3569","Bowmore","ISLAY","LOCH","firm",0
"3570","Brackla","HIGH","SPEY","firm",0
"3571","Bruichladdich","ISLAY","LOCH","firm",1
"3572","Bunnahabhain","ISLAY","NORTH","firm",1
"3573","Caol Ila","ISLAY","NORTH","firm",1
"3574","Caperdonich","HIGH","SPEY","firm",0
"3575","Cardhu","HIGH","SPEY","firm",0
"3576","Clynelish","HIGH","NORTH","firm",0
"3577","Coleburn","HIGH","SPEY","firm",0
"3578","Convalmore","HIGH","SPEY","firm",0
"3579","Cragganmore","HIGH","SPEY","firm",1
"3580","Craigellachie","HIGH","SPEY","firm",0
"3581","Dailuaine","HIGH","SPEY","firm",0
"3582","Dallas Dhu","HIGH","SPEY","firm",0
"3583","Dalmore","HIGH","NORTH","firm",0
"3584","Dalwhinnie","HIGH","SPEY","firm",1
"3585","Deanston","HIGH","MIDLAND","firm",0
"3586","Dufftown","HIGH","SPEY","firm",1
"3587","Edradour","HIGH","MIDLAND","firm",0
"3588","Fettercairn","HIGH","EAST","firm",0
